,num,yyyymmdd,names,title,text,yyyymm,mm,name
71,71,2019.12.09.,대구일보,"이시아 나이? 더 짠내투어 시아, 이진호 핑크빛 기류? ""섹시한 입술""","와인 커피, 보드카 커피, 럼 커피, 에그 커피 등 다양한 메뉴도 눈길을 끌었다. 달랏의 카페거리에서도 이시아와 이진호의 핑크빛 분위기는 계속 됐다. 다시 한 번 이진호의 입술이 언급됐고, 이번엔 이진호가 ""훔치고 싶어?...",2019.12,12,보드카
72,72,2019.12.09.,메트로신문,"반얀트리 클럽 앤 스파 서울, '크리스마스 이브 파티' 개최","그 밖에도 파티 분위기를 무르익게 만들어줄 화요 칵테일을 비롯하여 보드카, 샴페인 등 주류 및 음료 메뉴와 플래터가 마련된다. 크리스마스 이브 파티는 12월 24일 단 하루 동안 개최되며 오후 7시부터 익일 2시까지...",2019.12,12,보드카
73,73,2019.12.09.,아시아엔,"반얀트리 클럽 앤 스파 서울, ‘크리스마스 이브 파티’ 개최","산타클로스가 깜짝 방문해 선물을 전달하는 등 다양한 즐길 거리를 만나볼 수 있다. 그 밖에도 파티 분위기를 무르익게 만들어줄 화요 칵테일을 비롯하여 보드카, 샴페인 등 주류 및 음료 메뉴와 플래터가 마련된다.",2019.12,12,보드카
74,74,2019.12.09.,쿡앤셰프,"반얀트리 클럽 앤 스파 서울, ‘크리스마스 이브 파티’ 개최","그 밖에도 파티 분위기를 무르익게 만들어줄 화요 칵테일을 비롯하여 보드카, 샴페인 등 주류 및 음료 메뉴와 플래터가 마련된다. 크리스마스 이브 파티는 12월 24일 단 하루 동안 개최되며 오후 7시부터 익일 2시까지...",2019.12,12,보드카
75,75,2019.12.09.,글로벌경제,"반얀트리 클럽 앤 스파 서울, 크리스마스 이브를 뜨겁게 달굴 트렌디한 파티 ...","그 밖에도 파티 분위기를 무르익게 만들어줄 화요 칵테일을 비롯하여 보드카, 샴페인 등 주류 및 음료 메뉴와 플래터가 마련된다. 크리스마스 이브 파티는 12월 24일 단 하루 동안 개최되며 오후 7시부터 익일 2시까지...",2019.12,12,보드카
76,76,2019.12.09.,지피코리아,"""연말선물 제격"" 꿈에그린농장 담향 담금주 키트세트 `인기`","담금주 제조는 최소 25도 이상의 담금용 소주나 보드카, 진, 럼 등 원하는 주류를 가득 채운 후 하루에 두 번씩 잘 흔들어 주며 숙성한다. 담향주와 사랑주는 100일 이상, 우정주, 행복주, 애정주는 최소 일주일, 과일 본연의...",2019.12,12,보드카
77,77,2019.12.09.,데이터솜,롯데호텔이 선사하는 '선물' 같은 크리스마스...올해는 'G.I.F.T',"'크리스마스 스페셜 디너'는 12월 24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
78,78,2019.12.09.,SR타임스,[SR경제&라이프] 롯데호텔이 선사하는 '선물' 같은 크리스마스,"'크리스마스 스페셜 디너'는 12월 24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
79,79,2019.12.09.,대한금융신문,"[응답하라, 우리술 138] 명인안동소주, 3년 오크통 숙성 소주 '목향' 출시",20세기 초 한때 금주법을 시행했던 이 나라는 1980년대부터 수제 맥주 문화가 일더니 2000년대에 들어선 버번위스키의 고답적인 이미지를 벗고 보드카와 진 등 깔끔하게 정제된 고급주 시장을 펼쳐 놓는가 싶더니 이제는...,2019.12,12,보드카
80,80,2019.12.09.,allure,"이번 파티, 바로 그 술","2 보드카 무색, 무미, 무취의 증류주로 밀, 옥수수, 감자 등 다양한 곡물을 원료로 삼는다. 최대한 깨끗하게... 가장 널리 알려진 보드카 브랜드인 스미노프와 앱솔루트는 마트, 편의점에서 쉽게 구할 수 있으니 파티용으로...",2019.12,12,보드카
81,81,2019.12.08.,증권경제신문,"롯데호텔, '선물 같은' 크리스마스 준비","'크리스마스 스페셜 디너'는 12월24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
82,82,2019.12.08.,시사오늘,[칼럼] 블라디보스토크에서 직접 관람한 남북 탁구 대결,우리는 그 찬바람이 그치고 따뜻한 봄이 올 때쯤 다시 또 남북단일팀도 볼 수 있을 것이라며 소주 대신 러시아산 보드카를 기울이며 블라디보스토크에서의 마지막 밤을 보냈다. 최기영은… 고려대 신문방송학과 졸업 前...,2019.12,12,보드카
83,83,2019.12.08.,파이낸셜투데이,"선물 같은 연말 준비한 롯데호텔 ""크리스마스 키워드는 'G.I.F.T.'""","레드커런트와 진저브레드를 곁들인 푸아그라, 우시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등의 '크리스마스 스페셜 디너'는 오는 24일과 25일 이틀 동안 진행된다. 가격은...",2019.12,12,보드카
84,84,2019.12.08.,아시아경제,롯데호텔이 선사하는 '선물' 같은 크리스마스,"'크리스마스 스페셜 디너'는 12월 24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
85,85,2019.12.08.,메트로신문,"롯데호텔 ""올해 크리스마스 키워드는 'G.I.F.T'""","'크리스마스 스페셜 디너'는 12월 24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
86,86,2019.12.08.,디스커버리뉴스,롯데호텔이 선사하는 ‘선물’ 같은 올해 크리스마스 프로모션,"‘크리스마스 스페셜 디너’는 12월 24일과 25일 단 이틀 동안 진행되며, 레드커런트와 진저브레드를 곁들인 푸아그라, 오시에트라 캐비아와 보드카 크림을 올린 킹크랩, 달팽이 요리, 한우 안심스테이크 등...",2019.12,12,보드카
87,87,2019.12.08.,VOGUE,실패 없는 칵테일 한 잔,"그레이 구스 보드카를 베이스로 샤인머스캣과 라임 주스, 소비뇽 블랑과 페퍼민트 슈가가 조화롭게... '깡충깡충'이라는 의미를 지닌 이 칵테일은 톡 쏘는 상쾌함이 매력적인 음료로 보드카를 베이스로 엘더플라워...",2019.12,12,보드카
88,88,2019.12.07.,미주중앙일보,술시장 판도 변화…맥주 위상 흔들린다,"독주 판매 역시 지난해 10월부터 1년간 150억 달러글 기록해 6%의 증가율을 기록했다. 독주 가운데는 테킬라가 13%의 판매 증가율로 최고를 기록했으며 그 뒤를 위스키(8%), 보드카(3%) 등이 이었다.",2019.12,12,보드카
89,89,2019.12.03.,서울신문,52세 호주 여성 아웃백 조난 뒤 열이틀 버틴 힘은 “더러운 물웅덩이”,"가져갔던 물도 떨어지고, 심지어 얼음을 넣은 보드카, 비스킷, 국수도 다 떨어졌다. 해서 세 사람은 물웅덩이를 찾았다. 아주 더러운 물이 고여 있었다. 그들은 물을 셔츠로 걸러낸 다음 끓여서 마셨다. 물론 여전히 마실 수...",2019.12,12,보드카
90,90,2019.12.03.,엑스포츠뉴스,'더 짠내투어' 용진투어 시작…반 미 맛집→다딴라 폭포 루지 체험까지 [전일...,"와인 커피, 럼 커피, 보드카 커피 등 다양한 커피가 있는 카페였다. 주문한 음료가 등장하고 럼 커피를 맛본 이진호는 ""너무 쓰다"", 박명수는 ""사약 아니냐""며 표정을 찡그렸다. 와인 커피를 맛본 이이경은 ""괜찮다. 와인이...",2019.12,12,보드카
91,91,2019.12.03.,스타뉴스,"'더짠내투어' 이시아, 이진호 들었다 놨다..이이경 질투[★밤TView]","보드카 커피, 에그 커피, 와인 커피 등 다양한 이색 커피를 판매하는 곳이었다. 이용진은 ""여기 시그니처 메뉴가 와인 커피다""라고 설명했다. 이에 한혜진은 ""오전 10시 20분인데요?""라며 화들짝 놀랐다. 하지만 한혜진은 바로...",2019.12,12,보드카
92,92,2019.12.03.,enews24,"'더짠내투어' 이진호x이시아, 달랏에서 핑크빛 기류 ""입술 섹시해"" [종합]","와인 커피, 보드카 커피, 럼 커피, 에그 커피 등 다양한 메뉴도 눈길을 끌었다. 달랏의 카페거리에서도 이시아와 이진호의 핑크빛 분위기는 계속 됐다. 다시 한 번 이진호의 입술이 언급됐고, 이번엔 이진호가 ""훔치고 싶어?...",2019.12,12,보드카
93,93,2019.12.03.,엑스포츠뉴스,"'더 짠내투어' 박명수X문세윤, '박세투어' 마무리→이용진, '용진투어' 시작 ...","와인 커피, 럼 커피, 보드카 커피 등 다양한 커피가 있는 카페였다. 이때 이진호는 이시아를 보며 ""오른쪽으로 보면 심은하, 왼쪽에서 보면 신봉선""이라고 장난을 쳤고, 문세윤이 ""이진호처럼 짓궃은 남자 어떠냐""고 묻자...",2019.12,12,보드카
94,94,2019.12.02.,MBN,‘더 짠내투어’ 박명수·문세윤 ‘박세투어’ VS 이용진 ‘4달랏 투어’ 설계...,"지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
95,95,2019.12.02.,MK스포츠,‘더 짠내투어’ 박세투어VS이용진 ‘4달랏 투어’…우승자는?[MK★TV컷],"지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
96,96,2019.12.02.,전북일보,[더 짠내투어] 박명수-문세윤 '박세투어' VS 이용진 '4달랏 투어' 설계 대결,"지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, '4달랏 투어'에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
97,97,2019.12.02.,중부일보,"'더 짠내투어' 이용진, '4달라 투어'로 우승 도전…아시아서 가장 긴 루지 체...","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, 색다른 먹거리의 투어를 선보인다. 뿐만 아니라 이용진은 필승 아이템으로 무려 2...",2019.12,12,보드카
98,98,2019.12.02.,경기일보,'더 짠내투어' 박명수X문세윤 '박세투어'vs이용진 '4달랏 투어',"지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피,  에그 커피 등 이색 커피가 가득한 카페까지, '4달랏 투어'에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
99,99,2019.12.02.,부산일보,"'더 짠내투어' 베트남 달랏, 박명수-문세윤 ‘박세투어’ VS 이용진 ‘4달랏 ...","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
100,100,2019.12.02.,디지틀조선일보,'더 짠내투어' 베트남 속 유럽 달랏! '박세투어' vs '4달랏 투어' 설계 대결!,"지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보였다. 또한 멤버들의 요구에...",2019.12,12,보드카
101,101,2019.12.02.,한국일보,"‘더 짠내투어’, 박명수-문세윤 ‘박세투어’ VS 이용진 ‘4달랏 투어’ 설계...","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
102,102,2019.12.02.,뉴스엔,"‘더 짠내투어’ PD “박세투어vs4달랏투어, 눈과 귀 황홀하게 만들 것”","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
103,103,2019.12.02.,티브이데일리,"‘더 짠내투어’ 박명수·문세윤 VS 이용진, 투어 설계 대결 [T-데이]","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
104,104,2019.12.02.,서울경제,"'더 짠내투어' 박세투어 VS 이용진, '4달랏 투어' 설계 대결..'시선 집중'","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
105,105,2019.12.02.,bnt뉴스,"이용진, ‘더 짠내투어’ 3관왕 달성할까?...여기가 반미 로컬 맛집","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
106,106,2019.12.02.,마이데일리,"'더 짠내투어' 박명수·문세윤 vs 이용진, '4달랏 투어' 설계 대결 [오늘밤TV...","지금까지 먹어보지 못했던 반미(베트남식 바게트) 로컬 맛집부터 와인 커피, 보드카 커피, 에그 커피 등 이색 커피가 가득한 카페까지, ‘4달랏 투어’에 걸맞은 색다른 먹거리의 투어를 선보인다. 또한 멤버들의 요구에...",2019.12,12,보드카
